id,province,district,property_type,bedrooms,baths,floor_area,nearby_stations,nearby_station_distance,nearby_supermarkets,nearby_shops,facilities,price,station_name,station_distance,total_facilities
10699344,Nonthaburi,Mueang Nonthaburi,Detached House,4.0,2.0,250,1,"[['PP07 Sai Ma MRT', 820]]",1.0,2,"['Community Garden', '24 hours security']",7390000,Sai Ma MRT,820,2
10689213,Nonthaburi,Pak Kret,Condo,2.0,1.0,49,0,,6.0,8,"['Car Park', 'CCTV', 'Gymnasium room', 'Mini-Mart', '24 hours security', 'Swimming pool']",3800000,-,0,6
11034174,Bangkok,Huai Khwang,Condo,1.0,1.0,46,1,"[['BL18 Huai Khwang MRT', 340]]",20.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2650000,Huai Khwang MRT,340,5
8906208,Bangkok,Khlong Toei,Condo,1.0,1.0,29,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",20.0,20,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5980000,Phrom Phong BTS,650,7
11006493,Bangkok,Don Mueang,Townhouse,3.0,3.0,200,0,,2.0,1,[],5500000,-,0,0
10958956,Bangkok,Watthana,Condo,1.0,1.0,54,1,"[['E6 Thong Lo BTS', 870]]",20.0,20,"['CCTV', '24 hours security']",8990000,Thong Lo BTS,870,2
9992228,Nonthaburi,Bang Yai,Condo,1.0,1.0,26,2,"[['PP03 Sam Yaek Bang Yai MRT', 670], ['PP02 Talad Bang Yai MRT', 670]]",20.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Open car park', 'Pool Deck', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",2000000,Sam Yaek Bang Yai MRT,670,11
10942935,Bangkok,Ratchathewi,Condo,1.0,1.0,26,3,"[['BL20 Phra Ram 9 MRT', 340], ['A6 Makkasan Airport Link', 540], ['E4 Asok BTS', 640]]",10.0,20,"['Basement car park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",3690000,Phra Ram 9 MRT,340,10
10654922,Bangkok,Ratchathewi,Condo,2.0,2.0,74,3,"[['A6 Makkasan Airport Link', 570], ['BL21 Phetchaburi MRT', 760], ['E4 Asok BTS', 810]]",5.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",7990000,Makkasan,570,9
10652560,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,35,1,"[['E17 Chang Erawan BTS', 920]]",1.0,2,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1730000,Chang Erawan BTS,920,5
11031471,Bangkok,Prawet,Townhouse,3.0,2.0,120,1,"[['A3 Ban Thap Chang Airport Link', 900]]",7.0,3,"['CCTV', '24 hours security']",2999000,Ban Thap Chang,900,2
10876788,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,120,0,,13.0,12,['Covered car park'],2750000,-,0,1
10928191,Nonthaburi,Pak Kret,Condo,2.0,2.0,67,0,,3.0,1,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",5190000,-,0,10
10814984,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,145,0,,8.0,9,[],3500000,-,0,0
10815478,Bangkok,Phra Khanong,Condo,1.0,1.0,22,2,"[['E11 Punnawithi BTS', 520], ['E12 Udom Suk BTS', 740]]",5.0,13,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1350000,Punnawithi BTS,520,5
10406987,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,2,"[['PP10 Bang Krasor MRT', 570], ['PP09 Yaek Nonthaburi 1 MRT', 630]]",12.0,17,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1750000,Bang Krasor MRT,570,4
10824943,Bangkok,Khlong Sam Wa,Detached House,4.0,3.0,225,0,,8.0,6,[],6500000,-,0,0
10644449,Bangkok,Huai Khwang,Condo,2.0,2.0,56,2,"[['BL18 Huai Khwang MRT', 550], ['BL17 Sutthisan MRT', 770]]",20.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool']",6170000,Huai Khwang MRT,550,7
10977924,Bangkok,Khlong Toei,Condo,1.0,1.0,24,2,"[['E6 Thong Lo BTS', 290], ['E7 Ekkamai BTS', 930]]",15.0,20,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Open car park', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool']",4390000,Thong Lo BTS,290,11
10709318,Bangkok,Phra Khanong,Condo,2.0,2.0,80,2,"[['E11 Punnawithi BTS', 610], ['E12 Udom Suk BTS', 610]]",10.0,15,"['Car Park', '24 hours security']",5690000,Punnawithi BTS,610,2
10847975,Bangkok,Bang Khae,Condo,1.0,1.0,30,1,"[['BL38 Lak Song MRT', 90]]",8.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2400000,Lak Song MRT,90,5
10795599,Bangkok,Chatuchak,Condo,1.0,1.0,40,1,"[['BL15 Lat Phrao MRT', 430]]",8.0,12,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security']",3700000,Lat Phrao MRT,430,8
10594509,Nonthaburi,Bang Bua Thong,Townhouse,3.0,3.0,150,0,,8.0,1,"['Mini-Mart', 'Playground']",1780000,-,0,2
11029065,Bangkok,Huai Khwang,Condo,1.0,1.0,22,3,"[['BL20 Phra Ram 9 MRT', 270], ['E4 Asok BTS', 780], ['A6 Makkasan Airport Link', 780]]",13.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2942000,Phra Ram 9 MRT,270,5
10833668,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,2.0,230,1,"[['PP09 Yaek Nonthaburi 1 MRT', 10]]",6.0,15,['Covered car park'],8900000,Yaek Nonthaburi 1 MRT,10,1
11014348,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,3.0,160,2,"[['PP09 Yaek Nonthaburi 1 MRT', 430], ['PP10 Bang Krasor MRT', 870]]",8.0,15,"['Community Garden', 'CCTV', '24 hours security']",4990000,Yaek Nonthaburi 1 MRT,430,3
10928298,Bangkok,Bang Rak,Condo,1.0,1.0,34,3,"[['S5 Surasak BTS', 200], ['S6 Saphan Taksin BTS', 580], ['S4 Saint Louis BTS', 800]]",13.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",4750000,Surasak BTS,200,8
10978703,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,0,,5.0,3,"['Basketball court', 'Covered car park', 'Fitness corner', 'Library', 'Swimming pool']",1500000,-,0,5
10817039,Bangkok,Suan Luang,Condo,1.0,1.0,30,1,"[['A5 Ramkhamhaeng Airport Link', 260]]",11.0,7,"['CCTV', 'Fitness corner', 'Function room', 'Lounge', 'Multi-purpose hall', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool']",3200000,Ramkhamhaeng,260,9
10310608,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,204,0,,1.0,2,['24 hours security'],4000000,-,0,1
10889152,Bangkok,Rat Burana,Condo,1.0,1.0,29,1,"[['B8 Wat Dokmai BRT', 1000]]",0.0,6,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",1630000,Wat Dokmai,1000,9
10650437,Samut Prakan,Bang Phli,Detached House,3.0,2.0,100,0,,6.0,11,[],4800000,-,0,0
10832880,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,180,0,,2.0,3,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",3900000,-,0,7
11030412,Nonthaburi,Bang Kruai,Detached House,3.0,3.0,167,0,,7.0,5,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5490000,-,0,6
10681466,Bangkok,Huai Khwang,Condo,2.0,2.0,65,2,"[['BL18 Huai Khwang MRT', 550], ['BL17 Sutthisan MRT', 770]]",20.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool']",6500000,Huai Khwang MRT,550,7
11007412,Samut Prakan,Bang Sao Thong,Townhouse,2.0,1.0,100,0,,0.0,1,[],1290000,-,0,0
9863552,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,1,"[['E15 Samrong BTS', 580]]",15.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1650000,Samrong BTS,580,6
10211846,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,2.0,115,0,,1.0,8,"['Car Park', 'Community Garden', 'CCTV', '24 hours security']",3680000,-,0,4
10990007,Bangkok,Thon Buri,Condo,1.0,1.0,38,0,,4.0,19,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Game room', 'Gymnasium room', 'Jogging track', 'Lift lobby', 'Mini-Mart', 'Playground', 'Roof Terrace', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",3290000,-,0,17
10611422,Bangkok,Watthana,Condo,2.0,1.0,89,0,,17.0,20,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",8500000,-,0,6
7319537,Bangkok,Huai Khwang,Condo,1.0,1.0,41,3,"[['BL20 Phra Ram 9 MRT', 510], ['E4 Asok BTS', 870], ['A6 Makkasan Airport Link', 960]]",14.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3290000,Phra Ram 9 MRT,510,7
10975335,Bangkok,Khlong Toei,Condo,1.0,1.0,45,1,"[['E9 On Nut BTS', 210]]",7.0,13,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",6400000,On Nut BTS,210,7
10587508,Bangkok,Pathum Wan,Condo,2.0,2.0,93,3,"[['E1 Chit Lom BTS', 490], ['S1 Rachadamri BTS', 570], ['E2 Ploen Chit BTS', 700]]",12.0,19,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security']",9900000,Chit Lom BTS,490,5
10697878,Bangkok,Watthana,Condo,1.0,1.0,49,2,"[['E8 Phra Khanong BTS', 910], ['E9 On Nut BTS', 990]]",16.0,20,"['Badminton hall', 'Basketball court', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Jogging track', 'Lift lobby', 'Meeting room', 'Multi-purpose hall', 'Playground', 'Putting Green', 'Sauna', '24 hours security', 'Swimming pool', 'Tennis courts']",3600000,Phra Khanong BTS,910,19
11003667,Bangkok,Chatuchak,Townhouse,2.0,2.0,132,1,"[['RN03 SRT Wat Samian Nari', 810]]",7.0,10,[],5600000,Wat Samian Nari,810,0
10813116,Bangkok,Min Buri,Townhouse,3.0,3.0,112,0,,5.0,6,['Covered car park'],2500000,-,0,1
10622472,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,2.0,240,0,,6.0,9,[],2200000,-,0,0
11030319,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,90,0,,1.0,4,"['Adult Fitness Stations', 'Covered car park', 'Playground', '24 hours security']",2290000,-,0,4
10963782,Bangkok,Watthana,Condo,1.0,1.0,54,0,,17.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",4990000,-,0,7
10823575,Samut Prakan,Bang Phli,Condo,1.0,1.0,25,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1790000,-,0,8
10984866,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,144,0,,13.0,1,[],3450000,-,0,0
10883639,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,26,1,"[['E14 Bearing BTS', 940]]",8.0,10,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Roof Terrace', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",1850000,Bearing BTS,940,12
10645962,Bangkok,Bang Na,Condo,1.0,1.0,27,2,"[['E13 Bang Na BTS', 570], ['E12 Udom Suk BTS', 850]]",6.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jogging track', 'Lift lobby', '24 hours security', 'Swimming pool']",3190000,Bang Na BTS,570,9
10746074,Bangkok,Nong Khaem,Townhouse,2.0,2.0,92,0,,4.0,1,[],1800000,-,0,0
6493014,Bangkok,Yan Nawa,Condo,1.0,1.0,26,2,"[['B8 Wat Dokmai BRT', 460], ['B7 Wat Pariwat BRT', 810]]",3.0,5,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2000000,Wat Dokmai,460,6
9239153,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3,"[['E4 Asok BTS', 40], ['BL21 Phetchaburi MRT', 150], ['A6 Makkasan Airport Link', 330]]",7.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool']",4850000,Asok BTS,40,8
10971679,Bangkok,Phra Khanong,Condo,1.0,1.0,21,2,"[['E9 On Nut BTS', 190], ['E10 Bang Chak BTS', 880]]",6.0,11,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",2990000,On Nut BTS,190,8
10827266,Bangkok,Khlong Toei,Condo,1.0,1.0,36,1,"[['E6 Thong Lo BTS', 160]]",16.0,20,"['Car Park', 'Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Sauna', '24 hours security', 'Swimming pool']",8000000,Thong Lo BTS,160,9
10696909,Samut Prakan,Bang Phli,Condo,1.0,1.0,29,0,,6.0,10,"['Basketball court', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Launderette', 'Playground', '24 hours security', 'Swimming pool']",1900000,-,0,9
10716677,Nonthaburi,Bang Bua Thong,Detached House,3.0,3.0,190,0,,3.0,1,"['Community Garden', 'CCTV', '24 hours security']",2720000,-,0,3
10874678,Bangkok,Chom Thong,Condo,1.0,1.0,30,0,,8.0,6,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",1350000,-,0,8
10936849,Nonthaburi,Mueang Nonthaburi,Townhouse,2.0,2.0,80,0,,5.0,6,[],1590000,-,0,0
10665877,Bangkok,Watthana,Condo,1.0,1.0,46,1,"[['BL22 Sukhumvit MRT', 580]]",18.0,20,"['Car Park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",8700000,Sukhumvit MRT,580,7
10556466,Samut Prakan,Bang Phli,Townhouse,3.0,4.0,170,0,,10.0,8,[],6000000,-,0,0
9617275,Samut Prakan,Mueang Samut Prakan,Detached House,4.0,3.0,280,0,,11.0,2,"['Community Garden', 'CCTV', '24 hours security']",8900000,-,0,3
9867674,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,120,0,,5.0,1,[],2200000,-,0,0
10378679,Nonthaburi,Pak Kret,Detached House,2.0,1.0,80,0,,7.0,6,[],1500000,-,0,0
9792444,Bangkok,Prawet,Condo,1.0,1.0,30,1,"[['A3 Ban Thap Chang Airport Link', 950]]",5.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1490000,Ban Thap Chang,950,8
10920704,Bangkok,Chom Thong,Condo,1.0,1.0,31,2,"[['S11 Wutthakat BTS', 280], ['S10 Talat Phlu BTS', 970]]",4.0,2,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2300000,Wutthakat BTS,280,9
10983100,Bangkok,Bang Na,Condo,1.0,1.0,32,2,"[['E13 Bang Na BTS', 570], ['E12 Udom Suk BTS', 850]]",6.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jogging track', 'Lift lobby', '24 hours security', 'Swimming pool']",3100000,Bang Na BTS,570,9
10721482,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,3.0,193,0,,4.0,5,"['Clubhouse', '24 hours security', 'Swimming pool']",4660000,-,0,3
11030721,Bangkok,Din Daeng,Condo,1.0,1.0,35,3,"[['BL20 Phra Ram 9 MRT', 290], ['A6 Makkasan Airport Link', 600], ['E4 Asok BTS', 720]]",10.0,20,"['BBQ pits', 'Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jacuzzi', 'Jogging track', 'Lift lobby', '24 hours security', 'Swimming pool']",5850000,Phra Ram 9 MRT,290,11
10992618,Nonthaburi,Bang Bua Thong,Detached House,4.0,3.0,239,0,,3.0,7,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool']",4590000,-,0,4
11022675,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,3.0,160,0,,4.0,2,[],7600000,-,0,0
11011452,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,178,0,,7.0,1,"['CCTV', '24 hours security']",3250000,-,0,2
10980697,Bangkok,Watthana,Condo,1.0,1.0,33,3,"[['BL22 Sukhumvit MRT', 440], ['E3 Nana BTS', 500], ['BL21 Phetchaburi MRT', 790]]",11.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Function room', 'Lounge', 'Multi-purpose hall', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",7500000,Sukhumvit MRT,440,10
10906474,Bangkok,Bueng Kum,Townhouse,3.0,3.0,149,0,,11.0,5,"[""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",4400000,-,0,11
10538775,Bangkok,Khlong Toei,Condo,1.0,1.0,32,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 780], ['E5 Phrom Phong BTS', 890]]",20.0,20,"['Car Park', 'Covered car park', ""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Multi-Storey Car Park', '24 hours security', 'Swimming pool']",6300000,Queen Sirikit National Convention Centre MRT,780,12
10778955,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,31,0,,10.0,11,"['Car Park', ""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Gymnasium room', 'Lounge', 'Mini golf range', 'Roof Terrace', '24 hours security', 'Swimming pool', 'Wading pool']",2500000,-,0,12
10958308,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,33,2,"[['PP13 Yaek Tiwanon MRT', 580], ['PP12 Ministry of Public Health MRT', 810]]",3.0,3,"['Car Park', 'Covered car park', 'CCTV', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",1560000,Yaek Tiwanon MRT,580,8
10912149,Samut Prakan,Bang Phli,Townhouse,3.0,3.0,135,0,,5.0,12,[],2253000,-,0,0
10676054,Bangkok,Ratchathewi,Condo,1.0,1.0,64,3,"[['N1 Ratchathewi BTS', 660], ['N2 Phaya Thai BTS', 840], ['A8 Phaya Thai Airport Link', 950]]",9.0,16,"['Car Park', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",8500000,Ratchathewi BTS,660,10
10631904,Bangkok,Sathon,Condo,1.0,1.0,26,3,"[['B2 Arkan Songkhro BRT', 250], ['B1 Sathorn BRT', 350], ['S4 Saint Louis BTS', 540]]",16.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security']",2399000,Arkan Songkhro,250,4
10988520,Bangkok,Watthana,Condo,1.0,1.0,35,2,"[['E7 Ekkamai BTS', 330], ['E6 Thong Lo BTS', 750]]",16.0,20,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Lounge', 'Pavillion', 'Playground', 'Sauna', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",8350000,Ekkamai BTS,330,14
10912831,Bangkok,Yan Nawa,Condo,2.0,2.0,94,2,"[['B4 Thanon Chan BRT', 560], ['B5 Nararam 3 BRT', 950]]",20.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",5700000,Thanon Chan,560,8
11011425,Bangkok,Khlong Toei,Condo,1.0,1.0,25,2,"[['E6 Thong Lo BTS', 290], ['E7 Ekkamai BTS', 930]]",15.0,20,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Open car park', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool']",4500000,Thong Lo BTS,290,11
11001231,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,100,0,,1.0,1,[],1300000,-,0,0
10867823,Bangkok,Huai Khwang,Condo,2.0,1.0,56,2,"[['BL18 Huai Khwang MRT', 550], ['BL17 Sutthisan MRT', 770]]",20.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool']",6200000,Huai Khwang MRT,550,7
10608368,Bangkok,Nong Khaem,Townhouse,2.0,2.0,90,0,,4.0,1,[],1790000,-,0,0
9996395,Bangkok,Phaya Thai,Condo,1.0,1.0,42,3,"[['N7 Saphan Kwai BTS', 480], ['N6 Sena Ruam BTS', 480], ['BL12 Kamphaeng Phet MRT', 840]]",14.0,20,"['BBQ pits', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Launderette', 'Library', 'Lounge', 'Multi-purpose hall', 'Open car park', 'Playground', 'Reflexology Path', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",6099000,Saphan Kwai BTS,480,21
9555703,Bangkok,Ratchathewi,Condo,1.0,1.0,35,3,"[['N3 Victory Monument BTS', 160], ['A8 Phaya Thai Airport Link', 540], ['N2 Phaya Thai BTS', 580]]",13.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Swimming pool']",7250000,Victory Monument BTS,160,6
11017142,Bangkok,Huai Khwang,Condo,1.0,1.0,32,0,,14.0,14,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Jacuzzi', 'Jogging track', 'Library', 'Pavillion', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",4500000,-,0,14
10769022,Bangkok,Din Daeng,Condo,1.0,1.0,31,1,"[['BL17 Sutthisan MRT', 220]]",12.0,14,"['Car Park', 'CCTV', 'Eateries', 'Mini-Mart', '24 hours security', 'Swimming pool']",2070000,Sutthisan MRT,220,6
10917803,Bangkok,Lak Si,Condo,1.0,1.0,28,1,"[['RN06 SRT Lak Si', 630]]",6.0,13,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Steam bath', 'Swimming pool']",2100000,Lak Si,630,8
10940709,Bangkok,Bang Khun Thian,Townhouse,2.0,2.0,100,0,,6.0,5,['24 hours security'],2490000,-,0,1
11004335,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,27,1,"[['E17 Chang Erawan BTS', 920]]",1.0,2,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1350000,Chang Erawan BTS,920,5
10984212,Bangkok,Yan Nawa,Condo,2.0,2.0,62,1,"[['B4 Thanon Chan BRT', 610]]",20.0,20,"['Covered car park', 'CCTV', '24 hours security']",3500000,Thanon Chan,610,3
10866405,Bangkok,Huai Khwang,Condo,1.0,1.0,31,0,,12.0,13,"['Covered car park', 'Fitness corner', 'Jacuzzi', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",3800000,-,0,8
10926339,Bangkok,Huai Khwang,Condo,1.0,1.0,50,3,"[['E4 Asok BTS', 250], ['BL21 Phetchaburi MRT', 300], ['A6 Makkasan Airport Link', 540]]",10.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",6490000,Asok BTS,250,8
10611822,Bangkok,Huai Khwang,Condo,2.0,2.0,67,0,,11.0,14,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",5600000,-,0,6
11032812,Bangkok,Huai Khwang,Condo,1.0,1.0,33,1,"[['BL18 Huai Khwang MRT', 250]]",20.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Jogging track', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",4400000,Huai Khwang MRT,250,8
10992865,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,110,0,,7.0,4,[],2200000,-,0,0
10865698,Bangkok,Sai Mai,Detached House,3.0,3.0,168,0,,0.0,1,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5650000,-,0,5
10718158,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,64,0,,2.0,3,"['Community Garden', 'CCTV', '24 hours security']",2100000,-,0,3
9584617,Bangkok,Chatuchak,Condo,1.0,1.0,34,3,"[['BL13 Chatuchak Park MRT', 380], ['N8 Mo Chit BTS', 500], ['BL14 Phahon Yothin MRT', 940]]",4.0,20,"['Adventure park', 'Car Park', ""Children's Playground"", 'CCTV', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', 'Lounge', 'Open car park', '24 hours security', 'Steam bath', 'Swimming pool']",5700000,Chatuchak Park MRT,380,13
10382317,Samut Prakan,Mueang Samut Prakan,Detached House,4.0,3.0,200,1,"[['E15 Samrong BTS', 380]]",15.0,20,[],5700000,Samrong BTS,380,0
10985710,Bangkok,Khan Na Yao,Condo,1.0,1.0,25,0,,19.0,13,"['Car Park', 'Covered car park', 'CCTV', 'Gymnasium room', 'Launderette', 'Lift lobby', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1250000,-,0,10
11028826,Bangkok,Bang Kapi,Condo,1.0,1.0,29,1,"[['A5 Ramkhamhaeng Airport Link', 820]]",5.0,12,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Open car park', '24 hours security', 'Swimming pool', 'Wading pool']",2600000,Ramkhamhaeng,820,10
10927579,Nonthaburi,Mueang Nonthaburi,Condo,2.0,2.0,56,1,"[['PP13 Yaek Tiwanon MRT', 110]]",3.0,4,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Roof Terrace', '24 hours security', 'Steam bath', 'Swimming pool']",4590000,Yaek Tiwanon MRT,110,9
